1;309;179;1
2;309;662;1
3;310;179;2
4;310;662;2
5;309;184;3
6;309;185;3
7;310;184;4
8;310;185;4
9;309;189;5
10;309;667;5
11;310;189;6
12;310;667;6
13;309;257;7
14;309;679;7
15;310;257;8
16;310;679;8
17;309;262;9
18;309;263;9
19;310;262;10
20;310;263;10
21;309;267;11
22;309;684;11
23;310;267;12
24;310;684;12
25;309;335;13
26;309;696;13
27;310;335;14
28;310;696;14
29;309;340;15
30;309;341;15
31;310;340;16
32;310;341;16
33;309;345;17
34;309;701;17
35;310;345;18
36;310;701;18
